age,job,marital,education,default,balance,housing,loan,contact,month,duration,poutcome,deposit
32.0,technician,single,tertiary,no,1212.0,yes,no,unknown,may,463.0,unknown,no
35.0,management,married,secondary,no,533.0,no,no,cellular,aug,221.0,unknown,no
48.0,management,married,tertiary,no,291.0,yes,no,telephone,jul,350.0,unknown,no
,services,single,secondary,no,,yes,no,cellular,may,329.0,unknown,no
55.0,retired,,secondary,no,,yes,no,cellular,may,,other,no
50.0,blue-collar,,primary,no,,yes,no,unknown,jun,,unknown,no
,technician,married,unknown,no,574.0,yes,no,cellular,jan,243.0,unknown,no
26.0,blue-collar,single,secondary,no,658.0,no,yes,telephone,jul,34.0,unknown,no
,technician,married,secondary,no,2019.0,yes,yes,unknown,jun,102.0,unknown,no
45.0,management,married,tertiary,no,22815.0,no,no,cellular,aug,653.0,unknown,no
44.0,entrepreneur,married,secondary,no,887.0,yes,no,cellular,apr,519.0,failure,no
34.0,management,married,tertiary,no,303.0,yes,no,cellular,jan,50.0,failure,no
,services,single,secondary,no,326.0,yes,no,unknown,may,115.0,unknown,no
31.0,management,single,secondary,no,453.0,yes,no,unknown,may,384.0,unknown,no
27.0,management,single,tertiary,yes,0.0,no,yes,cellular,jul,46.0,unknown,no
41.0,management,married,tertiary,no,,yes,no,cellular,may,14.0,failure,no
45.0,technician,married,secondary,no,,no,no,cellular,nov,207.0,unknown,no
28.0,services,single,secondary,no,123.0,yes,no,cellular,may,115.0,failure,no
39.0,unemployed,married,secondary,no,270.0,yes,no,unknown,jun,116.0,unknown,no
,technician,single,tertiary,no,424.0,no,no,cellular,jan,106.0,failure,no
31.0,management,married,tertiary,no,1230.0,yes,no,unknown,may,290.0,unknown,no
31.0,admin.,single,secondary,no,387.0,yes,no,cellular,may,228.0,failure,no
,technician,single,primary,no,744.0,yes,no,cellular,apr,1096.0,unknown,no
32.0,technician,single,tertiary,no,696.0,no,yes,cellular,aug,101.0,failure,no
49.0,management,married,tertiary,no,4594.0,no,no,cellular,aug,157.0,unknown,no
42.0,entrepreneur,married,secondary,no,1002.0,no,no,unknown,jun,109.0,unknown,no
31.0,management,single,tertiary,no,,yes,no,unknown,may,396.0,unknown,no
35.0,services,single,secondary,no,1239.0,yes,no,cellular,may,60.0,failure,no
31.0,technician,,secondary,no,,no,yes,cellular,aug,,unknown,no
45.0,admin.,single,secondary,no,375.0,no,yes,unknown,sep,10.0,failure,no
,blue-collar,single,secondary,no,3.0,yes,no,cellular,may,311.0,unknown,no
,self-employed,divorced,secondary,no,6116.0,yes,no,cellular,nov,43.0,unknown,no
,self-employed,married,tertiary,no,4515.0,yes,no,unknown,jun,,unknown,no
,blue-collar,single,tertiary,no,727.0,yes,no,unknown,jun,144.0,unknown,no
54.0,retired,married,secondary,no,,yes,yes,unknown,jun,216.0,unknown,no
27.0,blue-collar,single,primary,no,1128.0,yes,no,unknown,jun,88.0,unknown,no
,management,divorced,tertiary,no,1173.0,no,yes,cellular,jul,93.0,unknown,no
40.0,management,single,tertiary,no,27.0,no,no,cellular,aug,165.0,unknown,no
32.0,admin.,,tertiary,no,,yes,yes,unknown,jun,,unknown,no
41.0,admin.,married,secondary,no,0.0,yes,no,cellular,nov,595.0,unknown,no
,services,single,primary,no,,yes,no,cellular,may,531.0,unknown,no
35.0,admin.,single,secondary,no,2830.0,no,no,unknown,jun,22.0,unknown,no
31.0,technician,married,secondary,no,4.0,no,no,unknown,may,199.0,unknown,no
47.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,jun,563.0,unknown,no
41.0,admin.,married,secondary,no,80.0,no,no,cellular,nov,202.0,unknown,no
29.0,admin.,,,no,,yes,no,unknown,jun,,unknown,no
33.0,management,married,tertiary,no,5.0,yes,no,unknown,aug,12.0,unknown,no
,retired,married,tertiary,no,553.0,no,no,telephone,aug,2027.0,unknown,no
54.0,blue-collar,married,secondary,no,,yes,no,cellular,aug,164.0,unknown,no
72.0,retired,married,primary,no,,no,no,cellular,aug,100.0,other,no
29.0,blue-collar,married,secondary,no,,yes,no,unknown,may,215.0,unknown,no
41.0,blue-collar,,secondary,no,,yes,no,cellular,may,,failure,no
39.0,housemaid,married,primary,no,,yes,no,cellular,jul,377.0,unknown,no
41.0,services,divorced,secondary,no,-19.0,yes,no,unknown,may,,unknown,no
31.0,blue-collar,married,primary,no,292.0,yes,yes,unknown,may,30.0,unknown,no
32.0,services,married,secondary,no,144.0,yes,no,unknown,may,260.0,unknown,no
52.0,admin.,married,secondary,no,1113.0,no,yes,cellular,jul,83.0,unknown,no
41.0,entrepreneur,married,tertiary,no,,yes,no,cellular,may,,failure,no
45.0,management,married,tertiary,no,904.0,yes,yes,unknown,jun,14.0,unknown,no
29.0,admin.,single,secondary,no,,yes,no,cellular,feb,99.0,failure,no
,admin.,married,tertiary,no,0.0,yes,no,unknown,may,,unknown,no
,blue-collar,married,secondary,no,67.0,no,no,unknown,may,60.0,unknown,no
,technician,married,secondary,no,3967.0,no,yes,cellular,jul,,unknown,no
41.0,self-employed,married,secondary,no,305.0,yes,no,cellular,may,174.0,unknown,no
42.0,blue-collar,married,primary,no,260.0,yes,no,telephone,jul,175.0,unknown,no
59.0,management,divorced,tertiary,no,,yes,no,cellular,apr,33.0,success,no
,retired,married,primary,no,0.0,no,no,cellular,aug,506.0,unknown,no
32.0,services,single,secondary,no,72.0,no,no,cellular,jul,88.0,unknown,no
56.0,technician,single,primary,no,145.0,yes,no,telephone,feb,,other,no
50.0,management,divorced,tertiary,no,2564.0,yes,no,cellular,nov,,failure,no
45.0,services,married,primary,no,7811.0,no,no,unknown,jun,143.0,unknown,no
59.0,retired,married,secondary,no,,no,no,unknown,jun,632.0,unknown,no
47.0,blue-collar,married,primary,no,,yes,yes,unknown,jun,,unknown,no
,management,single,secondary,no,602.0,no,no,cellular,jul,101.0,unknown,no
40.0,services,married,secondary,no,,yes,no,cellular,nov,7.0,failure,no
37.0,management,married,tertiary,no,5016.0,no,no,cellular,aug,119.0,unknown,no
29.0,blue-collar,married,secondary,no,508.0,yes,yes,unknown,jun,262.0,unknown,no
36.0,blue-collar,married,primary,no,156.0,yes,no,cellular,nov,219.0,unknown,no
,management,married,tertiary,no,0.0,yes,no,cellular,jul,310.0,unknown,no
32.0,management,divorced,tertiary,no,,no,no,cellular,jul,321.0,unknown,no
53.0,technician,married,secondary,no,7984.0,yes,no,cellular,feb,151.0,unknown,no
,services,married,secondary,no,255.0,yes,yes,cellular,nov,588.0,failure,no
36.0,admin.,married,tertiary,no,211.0,yes,no,unknown,may,146.0,unknown,no
43.0,unemployed,divorced,secondary,no,1854.0,no,no,cellular,nov,131.0,success,no
,self-employed,married,tertiary,no,-497.0,yes,yes,cellular,may,217.0,failure,no
52.0,services,married,secondary,no,431.0,no,no,cellular,aug,73.0,unknown,no
48.0,blue-collar,,secondary,no,,yes,no,cellular,may,,unknown,no
40.0,management,married,tertiary,no,,no,no,cellular,jul,761.0,unknown,no
31.0,technician,married,secondary,no,465.0,yes,no,cellular,may,259.0,unknown,no
34.0,services,single,secondary,no,544.0,yes,no,unknown,may,257.0,unknown,no
,blue-collar,,primary,no,,yes,no,unknown,may,,unknown,no
40.0,management,married,tertiary,no,7780.0,no,no,telephone,may,364.0,other,no
55.0,unemployed,single,primary,no,274.0,no,no,cellular,feb,7.0,unknown,no
33.0,management,married,tertiary,no,1148.0,no,no,cellular,nov,299.0,unknown,no
50.0,management,married,tertiary,no,67.0,no,yes,unknown,jun,156.0,unknown,no
59.0,retired,divorced,secondary,no,,no,no,cellular,jan,,unknown,no
40.0,services,married,secondary,no,1293.0,yes,no,cellular,apr,128.0,unknown,no
45.0,admin.,,,no,,yes,no,cellular,aug,,unknown,no
32.0,management,married,tertiary,no,937.0,no,no,cellular,aug,90.0,failure,no
,blue-collar,married,unknown,no,605.0,yes,no,unknown,may,200.0,unknown,no
58.0,blue-collar,married,secondary,no,,yes,no,cellular,jul,144.0,unknown,no
38.0,management,married,tertiary,no,1617.0,yes,no,cellular,apr,691.0,unknown,no
57.0,technician,married,secondary,no,29207.0,yes,no,telephone,nov,232.0,unknown,no
31.0,blue-collar,married,secondary,no,812.0,yes,no,cellular,sep,,unknown,no
69.0,retired,married,primary,no,324.0,no,no,cellular,aug,875.0,success,no
,admin.,single,secondary,no,1327.0,no,no,cellular,mar,171.0,unknown,no
30.0,admin.,married,secondary,no,482.0,no,no,cellular,apr,86.0,unknown,no
49.0,blue-collar,married,secondary,no,134.0,yes,yes,unknown,may,265.0,unknown,no
,blue-collar,married,primary,no,347.0,no,no,cellular,feb,167.0,unknown,no
37.0,technician,married,secondary,no,1824.0,yes,no,cellular,jul,112.0,other,no
55.0,blue-collar,divorced,primary,no,,no,yes,cellular,jul,221.0,unknown,no
36.0,management,single,tertiary,no,-38.0,yes,no,unknown,may,784.0,unknown,no
31.0,self-employed,married,secondary,no,581.0,yes,no,cellular,oct,845.0,failure,no
30.0,technician,divorced,secondary,no,3100.0,yes,no,unknown,may,154.0,unknown,no
36.0,services,married,secondary,no,0.0,yes,yes,cellular,jul,201.0,unknown,no
50.0,self-employed,married,secondary,no,1138.0,no,no,cellular,aug,219.0,unknown,no
53.0,unknown,,unknown,no,,no,no,cellular,aug,,unknown,no
39.0,services,married,secondary,no,304.0,yes,yes,unknown,may,,unknown,no
31.0,technician,married,tertiary,no,313.0,yes,no,cellular,aug,114.0,unknown,no
49.0,blue-collar,married,primary,no,1898.0,no,no,cellular,aug,159.0,unknown,no
35.0,services,married,secondary,no,142.0,yes,no,cellular,nov,315.0,failure,no
,blue-collar,married,primary,no,4696.0,no,no,unknown,jun,99.0,unknown,no
30.0,management,single,secondary,no,,no,no,cellular,aug,112.0,unknown,no
,self-employed,married,primary,no,574.0,yes,no,cellular,nov,137.0,unknown,no
,blue-collar,,primary,no,,yes,no,cellular,nov,,other,no
35.0,technician,married,tertiary,no,703.0,no,no,cellular,apr,169.0,unknown,no
,management,single,tertiary,no,0.0,no,no,cellular,aug,91.0,unknown,no
,unemployed,married,secondary,no,1.0,yes,no,cellular,jul,173.0,unknown,no
,retired,married,primary,no,55.0,no,no,cellular,jun,207.0,unknown,no
58.0,technician,married,secondary,no,786.0,yes,no,unknown,may,165.0,unknown,no
28.0,management,married,tertiary,no,22.0,yes,no,cellular,jul,59.0,unknown,no
57.0,unemployed,married,secondary,no,890.0,no,no,cellular,feb,343.0,unknown,no
35.0,management,married,tertiary,no,451.0,yes,no,cellular,apr,220.0,unknown,no
,admin.,married,tertiary,no,59.0,yes,no,cellular,jul,268.0,unknown,no
31.0,management,single,tertiary,no,15.0,no,no,cellular,aug,119.0,unknown,no
,blue-collar,,,no,,no,no,unknown,may,,unknown,no
,admin.,,secondary,no,,no,no,cellular,jul,,unknown,no
35.0,self-employed,married,tertiary,yes,28.0,no,yes,cellular,jul,259.0,unknown,no
33.0,blue-collar,married,secondary,no,58.0,no,no,unknown,may,144.0,unknown,no
,technician,married,secondary,no,,yes,no,cellular,feb,109.0,failure,no
46.0,management,single,secondary,no,244.0,yes,no,unknown,may,244.0,unknown,no
35.0,services,married,secondary,no,0.0,no,no,unknown,jun,115.0,unknown,no
49.0,admin.,married,secondary,no,,yes,yes,cellular,may,22.0,unknown,no
56.0,management,divorced,tertiary,no,-141.0,no,no,cellular,jul,101.0,unknown,no
33.0,blue-collar,single,primary,no,447.0,yes,no,unknown,may,180.0,unknown,no
37.0,entrepreneur,married,primary,no,62.0,no,no,cellular,jul,404.0,unknown,no
30.0,blue-collar,,,no,,no,no,cellular,apr,,unknown,no
34.0,admin.,single,secondary,no,79.0,yes,no,cellular,jul,219.0,unknown,no
29.0,blue-collar,single,secondary,no,9.0,yes,no,cellular,may,262.0,unknown,no
32.0,management,married,tertiary,no,578.0,no,yes,cellular,jul,29.0,unknown,no
29.0,blue-collar,married,primary,no,-382.0,yes,no,cellular,jul,35.0,unknown,no
50.0,blue-collar,married,primary,no,888.0,no,yes,telephone,jul,160.0,unknown,no
58.0,technician,single,secondary,no,382.0,no,no,cellular,aug,460.0,unknown,no
30.0,management,married,tertiary,no,1390.0,no,no,cellular,aug,552.0,unknown,no
,entrepreneur,married,primary,no,-104.0,no,yes,cellular,jul,124.0,unknown,no
39.0,management,married,tertiary,no,22.0,yes,no,unknown,jun,493.0,unknown,no
43.0,technician,divorced,secondary,no,-36.0,yes,no,cellular,nov,190.0,failure,no
51.0,technician,married,secondary,no,130.0,no,no,cellular,aug,547.0,unknown,no
38.0,admin.,,secondary,no,,no,no,cellular,nov,,unknown,no
30.0,self-employed,single,secondary,no,,no,no,unknown,oct,,unknown,no
52.0,management,divorced,primary,no,92.0,no,yes,cellular,jul,469.0,unknown,no
40.0,technician,married,tertiary,no,1063.0,yes,yes,cellular,aug,264.0,unknown,no
37.0,technician,married,secondary,no,0.0,yes,yes,cellular,jul,101.0,unknown,no
30.0,blue-collar,married,secondary,no,282.0,yes,yes,unknown,may,148.0,unknown,no
51.0,management,married,tertiary,no,1394.0,yes,no,cellular,aug,115.0,unknown,no
,technician,,secondary,no,,no,no,unknown,may,,unknown,no
35.0,blue-collar,married,secondary,no,975.0,yes,no,cellular,jul,102.0,unknown,no
47.0,admin.,married,tertiary,no,12276.0,no,no,unknown,jun,77.0,unknown,no
,blue-collar,married,secondary,no,313.0,yes,no,cellular,apr,172.0,other,no
52.0,admin.,married,secondary,no,1648.0,yes,no,cellular,nov,172.0,unknown,no
43.0,admin.,single,secondary,no,6.0,no,no,cellular,feb,58.0,failure,no
31.0,blue-collar,married,primary,no,1127.0,yes,no,telephone,may,43.0,failure,no
54.0,blue-collar,married,secondary,no,1070.0,no,no,cellular,nov,373.0,unknown,no
,housemaid,married,secondary,no,1040.0,no,no,cellular,aug,123.0,unknown,no
51.0,blue-collar,married,secondary,no,50.0,yes,yes,unknown,may,121.0,unknown,no
32.0,management,married,tertiary,no,62.0,yes,no,telephone,nov,45.0,unknown,no
42.0,blue-collar,married,secondary,no,-755.0,yes,yes,unknown,jun,312.0,unknown,no
46.0,blue-collar,married,secondary,no,4707.0,yes,no,unknown,may,93.0,unknown,no
30.0,technician,single,secondary,no,925.0,no,no,cellular,nov,240.0,unknown,no
,management,divorced,primary,no,0.0,yes,no,cellular,nov,73.0,unknown,no
,blue-collar,married,primary,no,867.0,yes,no,unknown,may,,unknown,no
,management,single,tertiary,no,-201.0,yes,no,cellular,aug,81.0,unknown,no
35.0,blue-collar,married,secondary,no,,yes,no,unknown,may,245.0,unknown,no
,admin.,married,secondary,no,61.0,no,yes,unknown,may,21.0,unknown,no
42.0,technician,divorced,secondary,no,0.0,yes,no,unknown,may,471.0,unknown,no
57.0,management,married,primary,no,,yes,yes,telephone,jul,,unknown,no
38.0,management,single,tertiary,no,,no,no,cellular,aug,105.0,unknown,no
29.0,blue-collar,single,secondary,no,,no,no,cellular,oct,,other,no
46.0,management,married,secondary,no,-27.0,yes,no,cellular,may,,unknown,no
48.0,management,married,tertiary,no,2498.0,no,no,cellular,aug,98.0,unknown,no
,technician,,secondary,no,,no,no,cellular,aug,,unknown,no
59.0,admin.,single,secondary,no,-423.0,yes,yes,cellular,apr,84.0,unknown,no
23.0,technician,single,secondary,no,1587.0,yes,yes,cellular,may,502.0,unknown,no
,blue-collar,married,secondary,no,288.0,yes,no,cellular,may,159.0,unknown,no
40.0,technician,single,secondary,no,822.0,yes,yes,cellular,jan,155.0,failure,no
,blue-collar,divorced,secondary,no,,yes,no,unknown,may,112.0,unknown,no
,blue-collar,single,secondary,no,197.0,yes,no,unknown,may,,unknown,no
,services,single,secondary,no,159.0,yes,no,telephone,may,345.0,unknown,no
39.0,technician,single,secondary,no,681.0,yes,no,unknown,jun,170.0,unknown,no
57.0,retired,divorced,primary,yes,0.0,no,yes,cellular,jul,125.0,unknown,no
38.0,blue-collar,single,unknown,no,495.0,yes,no,unknown,may,297.0,unknown,no
60.0,blue-collar,married,secondary,no,,no,no,cellular,feb,147.0,unknown,no
,management,divorced,tertiary,no,,yes,no,cellular,jul,50.0,unknown,no
26.0,student,single,secondary,no,2572.0,yes,no,cellular,may,,unknown,no
32.0,blue-collar,married,secondary,no,320.0,yes,no,unknown,may,198.0,unknown,no
35.0,management,single,tertiary,no,,yes,no,cellular,nov,274.0,unknown,no
30.0,management,single,secondary,no,1299.0,no,no,cellular,aug,515.0,unknown,no
37.0,blue-collar,married,secondary,no,740.0,yes,no,cellular,may,434.0,failure,no
36.0,blue-collar,married,secondary,no,537.0,no,yes,cellular,jul,206.0,unknown,no
,admin.,single,secondary,no,1581.0,yes,yes,unknown,may,52.0,unknown,no
28.0,blue-collar,married,secondary,no,708.0,yes,no,unknown,jun,339.0,unknown,no
37.0,blue-collar,married,primary,no,178.0,yes,yes,unknown,jun,72.0,unknown,no
,services,single,secondary,no,,yes,no,unknown,may,193.0,unknown,no
34.0,blue-collar,married,primary,no,,yes,no,telephone,may,,unknown,no
28.0,technician,single,secondary,no,981.0,yes,no,cellular,jul,225.0,unknown,no
,technician,married,tertiary,no,1042.0,yes,no,cellular,feb,419.0,unknown,no
80.0,retired,,,no,,no,no,telephone,feb,,unknown,no
,retired,,secondary,no,,yes,yes,cellular,aug,,unknown,no
54.0,management,married,tertiary,no,1114.0,yes,no,cellular,nov,1195.0,other,no
29.0,blue-collar,single,tertiary,no,,no,no,cellular,aug,170.0,unknown,no
39.0,technician,married,secondary,no,24.0,yes,no,cellular,jan,79.0,unknown,no
,technician,single,secondary,no,486.0,no,no,cellular,jan,335.0,unknown,no
41.0,services,divorced,secondary,no,,yes,no,cellular,may,246.0,unknown,no
48.0,technician,married,secondary,no,-205.0,yes,yes,cellular,jul,112.0,unknown,no
26.0,blue-collar,married,secondary,no,895.0,yes,no,cellular,feb,820.0,unknown,no
55.0,admin.,married,primary,no,319.0,no,no,cellular,nov,124.0,unknown,no
36.0,admin.,single,secondary,no,206.0,yes,no,unknown,may,,unknown,no
31.0,services,married,secondary,no,-414.0,yes,no,cellular,may,1369.0,unknown,no
35.0,blue-collar,married,primary,yes,-1489.0,yes,yes,unknown,may,177.0,unknown,no
30.0,management,married,tertiary,no,0.0,no,no,cellular,aug,74.0,unknown,no
26.0,blue-collar,,secondary,no,,yes,no,cellular,jan,,failure,no
,management,married,tertiary,no,,no,no,cellular,oct,282.0,unknown,no
43.0,blue-collar,divorced,primary,no,515.0,yes,no,cellular,nov,182.0,unknown,no
48.0,admin.,married,secondary,no,1060.0,yes,no,cellular,apr,87.0,failure,no
49.0,technician,married,secondary,no,308.0,no,no,cellular,jul,266.0,unknown,no
,blue-collar,married,secondary,no,808.0,yes,yes,cellular,jul,20.0,unknown,no
27.0,blue-collar,single,primary,no,,yes,no,unknown,may,286.0,unknown,no
31.0,admin.,single,secondary,no,396.0,yes,no,unknown,may,104.0,unknown,no
,technician,single,secondary,no,-89.0,yes,no,cellular,may,75.0,failure,no
40.0,admin.,married,secondary,no,-253.0,yes,no,cellular,jul,177.0,unknown,no
39.0,services,,secondary,no,,yes,no,unknown,may,,unknown,no
19.0,student,single,unknown,no,,no,no,cellular,aug,253.0,unknown,no
,services,married,secondary,no,695.0,yes,no,cellular,may,270.0,failure,no
25.0,admin.,single,tertiary,no,1141.0,yes,no,cellular,may,718.0,failure,no
,technician,divorced,tertiary,no,791.0,yes,no,unknown,may,89.0,unknown,no
62.0,blue-collar,married,primary,no,1381.0,no,no,cellular,oct,1020.0,unknown,no
27.0,services,married,secondary,no,0.0,yes,no,cellular,jul,198.0,unknown,no
40.0,technician,married,secondary,no,-28.0,yes,yes,unknown,may,289.0,unknown,no
,management,married,tertiary,no,412.0,no,no,telephone,nov,179.0,unknown,no
33.0,management,married,tertiary,no,310.0,no,no,cellular,aug,179.0,unknown,no
52.0,blue-collar,,,no,,no,no,telephone,apr,,unknown,no
33.0,blue-collar,married,secondary,no,0.0,yes,yes,cellular,jul,83.0,unknown,no
38.0,services,married,secondary,no,-314.0,yes,no,unknown,may,66.0,unknown,no
27.0,services,married,secondary,no,511.0,yes,no,unknown,jun,85.0,unknown,no
